text,category
"@Sir_Schnee Die Wählerschicht der Grünen hat sich in den letzten 10 Jahren verschoben.Während es früher Beamte und Besserverdiener waren, ist es heute die Gehirngewaschene Jugend, Überläufer aus der SPD und eingedeutschte Muslime, denen Grüne die radikale Umvolkung versprochen haben
#NoGrüne",1
"Der BOT von @heuteplus verdreht und vermischt hier etwas die Statistik- typisch für #Umvolkung

#INFORMATION
#VV https://t.co/NNBsCmRa6L",1
"Ist der @Tagesspiegel an dieser Umvolkung beteiligt?
#Information
#VV https://t.co/rROyZStRoo",1
@MarkoNorthe @ARD_BaB Sie sind der Troll. Dieser Pakt bedeutet nichts anderes als Umvolkung. Das ist Völkermord. Aber schlafen sie weiter...,1
"@Hasslon_Rettich Pssssst Hasslon_Rettich! Aluhut auf! Soros kauft xscape_youtube mit NWO / UNHCR Kreditkarten follower und Likes um sie zum Umzug nach Dubai zu motivieren, als ""influenzerin"" zieht sie dann genug dumme hinterher und Projekt ""Umvolkung"" beginnt.",1
AfD: Vorsicht bei „Umvolkung“ – Internes Gutachten warnt Politiker - WELT https://t.co/yYSCFnfM5y,0
"@jenspletter @FPFH2 @ZDFheute ""Umvolkung"", rechtsradikale FakeNews-Blogs. Ich denke ich weiß wo Du Deine ""Fakten"" her bekommst. Wenn Du keine abstrusen Verschwörungstheorien mehr verbreitest können wir gerne sachlich debattieren. Ansonsten kommen nur sinnlose buzzwords wie Soros, Hooton etc dabei raus.",0
"@peteraltmaier Herr Altmaier, in welchem Jahrhundert leben Sie? Das aktuelle Probelm ist wohl kein Innereuropäischeses, sondern Merkels Wahn der Umvolkung, mit dem sie aus welchem Grund auch immer devot Georg Soros dient! Ihre Tage sind gezählt...und das freut mich!",1
"@BMJV_Bund @katarinabarley Am besten und am billigsten wäre, einsperren und umerziehen. Damit würde auch eine Umvolkung stattfinden. Das wäre doch im Sinne der deutschen Merkel-Diktatur in Berlin. Viel fehlt ja nicht mehr... https://t.co/YboNJ6oA68",0
"Deutsche Frauen werden zum Kollateralschaden einer perfiden Umvolkung mitels Muslimen denen unsere Kultur und unsere Lebensart am Arsch vorbei geht. Sie haben ihren Allah und den Steinzeitglauben des Islam in dem ungläubige Frauen nichts wert sind.

https://t.co/9nNx33TfF0",1
"Bundestag sagt Ja zur Umvolkung, Säuberungen in der AfD?: Die Woche COMPACT https://t.co/vBskkVRmrO via @YouTube",1
"@WendlandtGordon Höcke wieder gewählt!! Differenzieren?
Maschieren mit Pegida!! Differenzieren ?
Jugendverbände aufgelöst !! Differenzieren ?
""Umvolkung, Altparteien Lügenpresse"" !! Differenzieren?
Viele MA sind Rechtextremisten !! Differenzieren ?
usw.

""Differenzieren"" ist Realitätsverweigerung",1
"@ZDFheute @AfD Das AfD-Gutachten warnt: Jeder Verfassungsschutz  Präsident ist von   linksgrünen Politikern ernannt. Dient ein Präsident nicht dem Machterhalt der linksgrünen Parteien, so muss er wie Hans-Georg Maaßen  gehen. Begriffe wie Umvolkung,Überfremdung sind gegen die linksgrüne Macht.",1
"@GermanyUN Übel, sehr sehr übel.

Der Mann, der den #UNMigrationspakt für Deutschland (ohne vorherige Zustimmung des Bundestags) unterschreiben soll, trifft sich mit dem laut ""Verschwörungstheorien"" für Europas #Umvolkung Verantwortlichen.

Eliten herrschen über uns.
Demokratie?",0
"Sie wollen euch in eine Richtung lenken. #Umvolkung durch die Hintertür.
#gesteuerteMedien haben keine eigene Meinung- Sie müssen das machen was ihnen gesagt wird.
@bzberlin 
#INFORMATION 
#VV https://t.co/xgCqwHVZD4",1
"@meineStimmeDE @SM100d Ja, die UN hat den Faschismus durch Umvolkung beschlossen. Das ist passiert.",0
"@RobbenSindSuess @meitli73 @PoggenburgAndre Sie empfinden solche Wörter wie Umvolkung,also als völlig normal und den Generalverdacht,das Flüchtlinge schlimme Krankheiten haben als legitim?",0
"@EggMarkus @AminSharaf @Hexchen1234567 @AndreaSchlegel3 @sarahbosetti Kann ich dir schon sagen, ein nicht unerheblicher Teil des Volkes hat nämlich die Schnauze gestrichen voll von der Sprachpolizei die sich anmaßt fest zu legen welche Begriffe akzeptabel sind und welche nicht.
#Umvolkung #Volk #Volkskörper #Autobahn #Führerschein #Idendität",1
"Wir sind ein grosser Arbeitgeber im Limmattal und auch Sponsor vom Wirtschaftspodium #wipo2018 in der @Umwelt_Arena.
Wir freuen uns auf den Austausch mit den Teilnehmern. 

#Planzer #Limmattal #Logistik #Transport https://t.co/VYPOfr9aLt",0
"#Merkels Herzensangelegenheit, &gt;&gt;die Umvolkung&lt;&lt; infrage zu stellen,geht natürlich gar nicht. https://t.co/1zbzJInptG",1
"@Lursa2000 Ehrlich gesagt, finde ich das im Falle von Umvolkung auch gut. Er ist verbraucht und negativ belegt aus der NS-Zeit. Für das, was jetzt geschieht, sollte man einen neuen Begriff finden, sonst machen wir es den Umvolkungsleugnern zu leicht.",1
"Bundestag sagt Ja zur Umvolkung, Säuberungen in der AfD?: Die Woche COMPACT https://t.co/poHAeKb1Q9 via @YouTube",1
"Bundestag sagt Ja zur Umvolkung, Säuberungen in der AfD?: Die Woche COMPACT https://t.co/tpSXpH8sbw via @jouwatch//////DUITSLAND anno 2018 - onbegrijpelijk!//////",1
"#AfD: ""Umvolkung"", ""Invasoren"" sind schon genug, um vom Geheimdienst verfolgt zu werden. Ok, wir sind schon bei Orwells #1984 angelang.",1
Ich mag das @YouTube-Video: https://t.co/fYt1MF1kdE Gezielte Umvolkung Europas! Genozid an den europäischen Völkern?!,1
@RegSprecher @UN Ihr wollt den Bevölkerungsaustausch! Der #Migrationspakt bedeutet nichts anderes als unbegrenzte #Masseneinwanderung! Illegale Einwanderung soll dank Merkel legalisiert werden!,1
"@lichtmesz @FussiRud Yascha #Mounk

""~#Umvolkung, Grosser Austausch (Camus) ist ein einzigartiges Experiment!""

Dies auch live im Heute Journal!",1
"""Dazu zähle u.a. die Verwendung der Begriffe ""Systemparteien"",  ""Umvolkung"", ""Großer Austausch"", ""Volkstod"" oder die Verunglimpfung von  Flüchtlingen als ""Invasoren"". Die Gesamtpartei müsse sich die  Verfehlungen einzelner Mitglieder zurechnen lassen."" 🤣https://t.co/8KjZSjydzH",0
Heute stand beim Vietnamesen ein Vertreter der braunen Fraktion. Schutzgeld oder Pekingsuppe? #umvolkung läuft! #volksverräter https://t.co/YvflRSOfJk,0
"@wattsefacker @DerKong Wir bezahlen noch für unsere eigene Abschaffung, so bescheuert sind wir. Die schwimmen im Geld und können plötzlich hunderte Milliarden für die Umvolkung aufbringen. Geld, das WIR erwirtschaften mittels gigantischer Steuerlast. Das ""Ersparte"" haut an uns um die Ohren.",1
"#Verfassungsschutz #MAD #NSA 
#CIA #Staatsschutz #BKA #LKA #AFD

""Erwache"" ""Fremdenfeindlichkeit"", ""Islamfeindlichkeit"" ""rassistische Diskriminierung"" ""Systemparteien"", ""Umvolkung"", ""Großer Austausch"", ""Volkstod"" ""Invasoren"" ""Deutschland"" #""Migrationspakt""",1
Massenvergewaltigung in Freiburg  - ausser Syrer soll ein Deutscher beteiligt sein  - FALSCH- ein ehemaliger Asylant mit deutschem Pass  - und solche Verbrecher und Vergewaltiger werden sog. Deutsche- kein Wunder spricht eine Partei von Umvolkung  - was ist das denn sonst???????,1
"#Migranten #Migrationspakt ""Eine Umvolkung des deutschen Volkes findet nicht statt"", 

klingt für mich genauso verlogen wie Walter Ulbrichts: 

""Niemand hat die Absicht, eine Mauer zu errichten""

WEG MIT DEN LAIENDARSTELLERN DER MUPPETSHOW IN BERLIN https://t.co/fHJQHBdYSH",1
"@benfire71 @ABSieber @NorbertBolz Leer, Abwertungsworthülse,
Negativbeispiel.
Kommt gleich noch Umvolkung, linksgrünversifft und Altparteien?
Mein moralischer Kompass stimmt. Und er sagt mir, mit beratungsresistenten, unempathischen und rechthaberischen Zeitgenossen keinen Kontakt zu pflegen.
Block",0
"Wir werden #Juden wie @georgesoros die #Umvolkung NIEMALS verzeihen!

#WhiteGenocide #WorldHolocaust #JewishVirus #PEGIDA #AfD #Widerstand https://t.co/T3ixTQvb7z",1
"@SteinbachErika Die AfD betreibt Hetze am rechten Rand, redet öffentlich von “Umvolkung” oder “Volkstod” und diffamiert auf politischen Veranstaltungen Andersfarbige und Migranten. Selbst ein eigens in Auftrag gegebenes Gutachten erkennt Anhaltspunkte für eine Beobachtung durch den VerfSchutz!",0
"#AfD hat offensichtl. großen Respekt v. d. Verfassungsschutz. Warum denn nur, denn sie bekennen sich doch unermüdlich z. #GG 🤔? Ferner sollen sie der Empfehlung eines Gutachters folgend Wörter wie ""Überfremdung"" u. ""Umvolkung"" vermeiden. Was bleibt ihnen aber dann denn noch 🤔?",0
"@AfD @AfDKompakt Rückblickend wäre es für die #Ostdeutschen besser gewesen, wenn sie eigenständig geblieben wären, doch damals ahnte ja noch niemand, dass eine #Umvolkung stattfinden würde.
#Merkel",1
Und deshalb so gefährlich....#Umvolkung @AuswaertigesAmt https://t.co/ME28bIlBil,1
"@rosloewe Umvolkung ist ein selten dämlicher Faschistenbegriff. Wenn die Bio- und Rassedeutschen zu blöd, zu karrieregeil oder was auch immer sind, um der Exportwirtschaft genug Arbeitskräfte zu gebären, holt sich die Wirtschaft ihre Mehrwertsklaven eben von außerhalb. So einfach ist das.",0
Ob die Redenschreiber der AfD schon ein Makro geschrieben haben um Umvolkung und Überfremdung aus den Manuskripten zu entfernen?,0
Vorsicht bei „Umvolkung“ – Internes Gutachten warnt AfD-Politiker https://t.co/hbe2gQVbPr,0
"@angela_3110_ @RobbenSindSuess @meitli73 Was soll der Blödsinn? „Umvolkung“ ist einfach eine Kurzform zu Austausch oder Umsiedlung eines Volkes. Was bitte ist daran N.? Wer kann was dafür, dass die Nazis die deutsche Sprache nutzten? 

Sagen Sie heute auch nicht Mutter oder Autobahn? Links-billiger gehts gar nicht mehr.",1
"@VCrncec 'bevölkerungsaustausch'

was für kranke hirne.",0
Eine #Umvolkung und #Islamisierung findet nicht statt! https://t.co/xRBtwnCgqY,0
https://t.co/PE4SlQOxAG,1
"@RobbenSindSuess @meitli73 @PoggenburgAndre Das ist nicht rechts sondern erinnert auch in der Begrifflichkeit Umvolkung klar an die Sprache der N. 
Zwischen der Antifa und der AfD liegen ja noch einige Schritte und Parteien, die keine solche Aussagen treffen.Die AfD ist keine Alternative sondern einfach nicht wählbar.",0
"@alvar_f Na wegen der Umvolkung, Echsenmerkel und den Illuminaten.",0
"@Musclebear66 @ARD_BaB @irisma8 Glaubst du das echt selbst, was du hier absondert? 
#Bevölkerungsaustausch könnte bei dir echt Sinn machen",0
"#FFD365 Bundestag sagt Ja zur Umvolkung, Säuberungen in der AfD?: Die Woche COMPACT – YouTube - https://t.co/lGgsB74JuW",1
"@PoggenburgAndre @jettemks Die Ausdrucksweise, man kann auch sachlich kritisieren. Worte wie ,,Umvolkung"", ,,linksgrün-versifft"" und ,,Volkstod"" wirken brandstiftend und spaltend. Das weiß die AfD und das ist auch so gewollt, daher hat @jettemks Recht.",0
@Tantnonkl1 @Joerg_Meuthen Wenn man meint das keine Umvölkung und Bevölkerungsaustausch Stattfindet hat man bisher nichts mitbekommen.,1
"@Sir_Schnee Wir brauchen keinen bevölkerungsaustausch, wir brauchen einen politikeraustausch",0
"@AminSharaf @IngwerHofer @PhilippPolzhof1 @KURIERat @vanderbellen Ziel ist die „replacement Migration“, also den Bevölkerungsaustausch umzusetzen, die Entmachtung des souveränen Nationalstaats, die Auflösung der Völker und der Demokratiemin Europa!",1
"@hortarimar @cafe_abraham Ok, ich lese es. Dann kaufen Sie sich mal „Die Bibel im Koran“ von Prof. Karl-Josef Kuschel, selbst wenn es mit der völkischen Filterblase schwieriger wird, da alles außerhalb ganz schnell „volksverräterisch“ und „großer Austausch“ ist.",0
@zeitonline @sat1 wann wurde euer glaube an die #Umvolkung getestet? nach der massenvergewaltigung in #freiburg oder schon früher?,1
"@ZDFheute @AfD Und los, Ihr AfD-Befürworter: 
""Aber die Anderen sollten auch... Umvolkung... die Flüchtlinge... Gutmenschen... Merkel muss weg... Migrationspakt... blablabla...""",0
"@IB_NRW @IBDeutschland Wenn die Abstimmung korrekt ist, dann haben die #Lizenzparteien beim Volk, mit dem stellen der #AfD keinen Erfolg gehabt!
Nix mit #Umvolkung! https://t.co/g7Egcx5w14",1
Ungarn: Bevölkerungsaustausch zwischen Kontinenten darf nicht gefördert werden https://t.co/w8WjiCf19N,1
"@WELTnews Die EU-,UN-undStaats- Gelenken""Forscher""sollten sich mit ihrer seltsamen Meinung zurückhalten.Nur sie haben den Rechtsruck verursacht und dieser Rechtsruck ist wichtig für dieErhaltung europ. Nationalitäten.Die Umvolkung findet im großenMaße statt und dagegen muss gekämpft werden https://t.co/HdXVGlrKpb",1
"@MalteKaufmann Jetzt heißt ""Umvolkung"" plötzlich ""Migrations-Krise""? Schiss vorm Verfassungsschutz? Zu Recht!",0
"Neues aus dem Puppentheater. Lange geplant und schrittweise wird es nun umgesetzt. 

#Umvolkung 
@ulfposh 
@welt 
#INFORMATION 
#VV https://t.co/ngcTP3FDgy",1
"@pschwarz56 @marga_owski @rowohlt Lieber Herr Schwarz, das Programm das Verlages reicht: Da können Sie das ""Identitäre Paket"" bestellen, den ""Weg des Faschismus"" ""lebhaft und anschaulich"" nachzeichnen und ein Buch ""Gegen Umvolkung"" erwerben. Liberale müssen Haltung zeigen gegen Vorkämpfer der Unfreiheit!",0
"Sog. Experten . Es sind Schauspieler die Ihre Rolle spielen. Ihre Bühne sind die Medien
Aufwachen :-)
#Umvolkung @WDR 

#INFORMATION 
#VV https://t.co/no9UGdl9Hg",1
"#Grüne,#Linke, #SPD Leute laufen auf ""Deutschland verrecke/Deutschland du mieses Stück Scheiße"" Demos mit. Deutsche dürfen als Köterrasse bezeichnet werden. #AFD Leute im Bundestag als Rechtsradikale. Aber wenn die AFD von Umvolkung redet kommt der Verfassungsschutz? #Beobachtung",1
unglaublich! die Umvolkung ist in vollem Gange! das muss sofort gestoppt werden! https://t.co/xD6qyVCK3A,1
"Dazu muss man wissen wer denn dieser Roth ist. Woher kommt er denn? 

#Umvolkung https://t.co/VxQIibMdPg",0
Verfassungsschutz-Beobachtung: Vorsicht bei „Umvolkung“ – Internes Gutachten warnt AfD-Politiker https://t.co/ZJPRz9pPSq via @welt,0
@HeikoMaas Erklärtes Ziel der #SPD scheint eine forcierte Umvolkung in Deutschland zu sein. Perfide! Rassistisch!,1
"Die #CDU sagt es heir eindeutig, dass die 2015 Flüchtlinge alle in D bleiben werden. Aus ""Flüchtlingen"" werden nun Einheimische. 

Sie waren nie als Flüchtlinge geholt worden. Sie sollten der Islamisierung und der Umvolkung von Anbeginn dienen.

Volksverrat im ganz großen Stil. https://t.co/SrCgpyxrKT",1
"@handelsblatt Wer #AfD wählt, wählt Nazis. #Gauland  macht mit seinem Geschwafel von Deutschland, Umvolkung, Austausch und Rasse doch schon lange kein hehl mehr daraus. https://t.co/G5mh09Ibk1",0
"Schöne Gedanken » Ulla Jelpke #\""Großer Austausch\"" ... https://t.co/GLnPr4LodL",1
"@SteinbachErika Die AfD betreibt Hetze am rechten Rand, redet öffentlich von “Umvolkung” oder “Volkstod” und diffamiert auf politischen Veranstaltungen Andersfarbige und Migranten. Selbst ein eigens in Auftrag gegebenes Gutachten erkennt Anhaltspunkte für eine Beobachtung durch den VerfSchutz!",0
@correctiv_org @sternde #Mockingbirdmedia #Fakenewsmedia #Antideutsche #Umvolkung #Antiweiße #WhiteGenocide #Migrationspakt #GlobalCompactMigration #AfD #QAnon https://t.co/F8P2eMSbGl,1
"Die Umvolkung sei ein Märchen erzählt man uns. Sieht man jedoch Stadtteile wie Duisburg-Maxloh oder Berlin-Neukölln, stellt man fest, das sie längst stattgefunden hat.",1
"@wolfstern59 Zu 2: das hat offenbar der Herr Maassen bewusst verhindert, aber der ist ja (bald?) weg.
Zu 1: der VS prüft ja zZ eine Überwachung. Das Gutachten der AfD sollte herausfinden, wie dies zu verhindern ist. Schlussfolgerung: AfD müsste aufhören, von Umvolkung zu reden, ... etc 😂🤣",0
@Kraftzyk1 @AfDimBundestag UMVOLKUNG? DAS IST DOCH NOCH NICHT EINMAL EIN WORT!!,0
@gianigemanotta @ibikus31 @Heinrich_Krug Umvolkung ist schon lange im Gange !!!!,1
"Wird jetzt nach dem Verbot des Wortes ""Umvolkung"" auch das Wort ""Umtopfung"" verboten? #Satire #gesellschaft #sprache",0
"Die große Umvolkung (Englisch)😱
https://t.co/ai51aAyrx6",1
"Bundestag sagt Ja zur Umvolkung, Säuberungen in der AfD?: Die Woche COMPACT https://t.co/Pdb0ToDCzS via @YouTube",1
@theo_schneider Also wenn das letzte Bild die deutsche Zukunft abbilden soll dann hätte ich gegen eine #Umvolkung und einen #Bevölkerungsaustausch nichts einzuwenden.,0
"@MatthiasSaager @Augstein Helle wie ""total verstrahlt""? Eindeutig. Dümmliche Gedanken von angeblicher Massenmigration und Schwachfug von ""Umvolkung"" beweisen das deutlich. Gruß vom schönsten Platz der Welt, an dem Menschen aus über 150 Nationen gut zusammenleben. Dem Pott.",0
"@SatireUNfreiesD @loriotfehlt Wer 'Umvolkung' sagt muss sich gefallen lassen,'Nazi' genannt zu werden.
Wer meint,alle Geflüchteten seien Muslime(seit wann kann man Religion sehen?)https://t.co/gwSiakLV0K gäbe 'den Islam' als Homogenes,ist nicht sehr gut gebildet oder drückt sich trotz Bildung rassistisch aus.",0
"@DietherAst Wo beginnt für Sie #Umvolkung? Und wo haben Sie diesen häßlichen Ausdruck überhaupt her? Korrekt bezeichnen es die #UN als #ReplacementMigration , in #EU schlecht als #Bestandserhaltungsmigration übersetzt. Ich bitte um #Zahlen EU und UN, nicht Ideologien, danke. #Migrationspakt",0
"@BjoernHoecke Richtig. Das interne Gutachten ist unnötig wie ein Kropf. ""Umvolkung"" ist ein treffender Begriff für das Elend, das sich in Deutschland breit macht. Nehmt euch ein Beispiel an F-J Strauss, der die Marxisten als Irrlichter, Narren, Utopisten und grüne Tomaten beschimpft hat.",1
"@rantalmoos Abschaum wer solche Plakate verteilt
Bevölkerungsaustausch wär gut in dem Fall, Rassisten will keiner haben",0
"@JanaSobieska Noch deutlicher:

Denn es schwingt stark die Korrespondenz zwischen der von Roth genannten Maßstäblichkeit der Migrantenpopulation und dem von ihm mockierten ""Bevölkerungsaustausch"" mit.",0
Bevölkerungsaustausch in Deutschland  https://t.co/tTSTFHL3ms,1
"!!1!1!! • Antifa • Bahnhofsklatscher • BRD GmbH • Ficki-Ficki-Fachkräfte • großer Austausch • linksversifft • Lügenpresse • Umvolkung usw. usw.

Ohne Wörterbuch versteht der normale Bürger die #Hutbürger nicht einmal ansatzweise.

https://t.co/jo8BzyqA9v https://t.co/yXMsM7u5Iu",0
"Tabu spielen für #AfD Fans... 😂

'Auch die Verwendung von Begriffen wie ""Systemparteien"", ""Umvolkung"", ""Großer Austausch"", ""Volkstod"" oder die Verunglimpfung von Flüchtlingen als ""Invasoren"" sehen Verfassungsschützer demnach als Hinweis auf verfassungsfeindliche Bestrebungen.' https://t.co/RLhjYNNKXT",0
